,index,highest_charting_position,number_of_times_charted,week_of_highest_charting,song_name,streams,artist,artist_followers,genre,release_date,weeks_charted,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,start_week_highest_charting,end_week_highest_charting,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap,danceability^2,danceability energy,danceability loudness,danceability speechiness,danceability acousticness,danceability liveness,danceability tempo,danceability valence,energy^2,energy loudness,energy speechiness,energy acousticness,energy liveness,energy tempo,energy valence,loudness^2,loudness speechiness,loudness acousticness,loudness liveness,loudness tempo,loudness valence,speechiness^2,speechiness acousticness,speechiness liveness,speechiness tempo,speechiness valence,acousticness^2,acousticness liveness,acousticness tempo,acousticness valence,liveness^2,liveness tempo,liveness valence,tempo^2,tempo valence,valence^2
1178,1178,49,2,2020-05-01--2020-05-08,Demons (feat. Fivio Foreign & Sosa Geek),4766829.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,"2020-05-08--2020-05-15
2020-05-01--2020-05-08",63.0,0.543,0.766,-3.387,0.343,0.423,0.155,106.869,204805.0,0.729,C,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.294849,0.41593800000000003,-1.8391410000000001,0.18624900000000003,0.229689,0.084165,58.029867,0.395847,0.586756,-2.594442,0.262738,0.324018,0.11873,81.861654,0.558414,11.471769,-1.1617410000000001,-1.432701,-0.524985,-361.965303,-2.4691229999999997,0.11764900000000002,0.145089,0.053165000000000004,36.656067,0.250047,0.17892899999999998,0.065565,45.205587,0.308367,0.024025,16.564695,0.112995,11420.983161,77.907501,0.5314409999999999
1179,1179,42,12,2020-02-28--2020-03-06,Moral of the Story,4609358.0,Ashe,644479.0,"['alt z', 'electropop', 'indie pop', 'pop', 'post-teen pop']",2019-02-14,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28",75.0,0.572,0.406,-8.624,0.0427,0.587,0.102,119.812,201084.0,0.265,A#/Bb,2020-02-28,2020-03-06,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0.3271839999999999,0.232232,-4.9329279999999995,0.0244244,0.33576399999999995,0.05834399999999999,68.53246399999999,0.15158,0.164836,-3.5013440000000005,0.017336200000000003,0.238322,0.041412,48.643672,0.10759000000000002,74.37337600000001,-0.36824480000000004,-5.062288,-0.879648,-1033.2586880000001,-2.2853600000000003,0.0018232900000000002,0.0250649,0.0043554,5.1159724,0.011315500000000001,0.34456899999999996,0.05987399999999999,70.32964399999999,0.155555,0.010403999999999998,12.220823999999999,0.02703,14354.915344,31.75018,0.07022500000000001
1180,1180,177,1,2020-05-08--2020-05-15,Can I,4603243.0,Kehlani,4894562.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",2020-05-08,2020-05-08--2020-05-15,68.0,0.574,0.791,-3.752,0.11,0.419,0.0982,119.537,167810.0,0.612,C#/Db,2020-05-08,2020-05-15,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0.32947599999999994,0.454034,-2.1536479999999996,0.06314,0.24050599999999997,0.056366799999999995,68.614238,0.351288,0.625681,-2.967832,0.08701,0.33142900000000003,0.0776762,94.55376700000001,0.484092,14.077503999999998,-0.41272,-1.572088,-0.36844639999999995,-448.502824,-2.296224,0.0121,0.04609,0.010801999999999999,13.14907,0.06732,0.175561,0.041145799999999996,50.086003,0.256428,0.009643239999999999,11.7385334,0.060098399999999996,14289.094369000002,73.156644,0.374544
1181,1181,46,3,2020-04-24--2020-05-01,STARGAZING,4499820.0,Travis Scott,17732077.0,"['rap', 'slap house']",2018-08-03,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01",76.0,0.487,0.789,-3.69,0.044,0.00947,0.189,150.007,270715.0,0.0564,G#/Ab,2020-04-24,2020-05-01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.237169,0.384243,-1.79703,0.021428,0.0046118899999999996,0.092043,73.053409,0.0274668,0.6225210000000001,-2.91141,0.034716,0.00747183,0.149121,118.355523,0.0444996,13.6161,-0.16235999999999998,-0.0349443,-0.69741,-553.52583,-0.208116,0.0019359999999999998,0.00041667999999999995,0.008315999999999999,6.600308,0.0024815999999999996,8.968089999999999e-05,0.0017898299999999998,1.42056629,0.0005341079999999999,0.035721,28.351323,0.0106596,22502.100049,8.4603948,0.00318096
1182,1182,124,20,2020-01-03--2020-01-10,Eastside (with Halsey & Khalid),4397708.0,benny blanco,804613.0,"['electropop', 'pop', 'pop rap']",2018-07-12,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.0,0.56,0.68,-7.648,0.321,0.555,0.116,89.391,173800.0,0.319,F#/Gb,2020-01-03,2020-01-10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.31360000000000005,0.3808000000000001,-4.2828800000000005,0.17976000000000003,0.3108000000000001,0.06496,50.058960000000006,0.17864000000000002,0.4624000000000001,-5.20064,0.21828000000000003,0.37740000000000007,0.07888,60.785880000000006,0.21692000000000003,58.491904,-2.455008,-4.24464,-0.887168,-683.662368,-2.439712,0.10304100000000001,0.178155,0.037236000000000005,28.694511000000002,0.102399,0.30802500000000005,0.06438,49.61200500000001,0.177045,0.013456000000000001,10.369356000000002,0.037004,7990.750881000001,28.515729000000004,0.101761
1183,1183,23,20,2020-01-24--2020-01-31,Suicidal,4320116.0,YNW Melly,6332535.0,"['melodic rap', 'trap']",2020-03-13,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76.0,0.655,0.441,-5.245,0.0629,0.474,0.099,139.957,225857.0,0.273,A,2020-01-24,2020-01-31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.42902500000000005,0.28885500000000003,-3.4354750000000003,0.0411995,0.31047,0.064845,91.671835,0.17881500000000003,0.19448100000000001,-2.3130450000000002,0.0277389,0.209034,0.043659,61.721036999999995,0.12039300000000001,27.510025000000002,-0.3299105,-2.4861299999999997,-0.519255,-734.074465,-1.431885,0.00395641,0.029814599999999997,0.0062271,8.803295299999998,0.0171717,0.224676,0.046926,66.33961799999999,0.12940200000000002,0.009801,13.855743,0.027027000000000002,19587.961849,38.208261,0.07452900000000001
1184,1184,39,20,2020-01-03--2020-01-10,How Do You Sleep?,4313625.0,Sam Smith,17097317.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",2019-07-19,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76.0,0.477,0.682,-4.931,0.0925,0.153,0.0763,110.567,202205.0,0.345,C#/Db,2020-01-03,2020-01-10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.22752899999999998,0.325314,-2.352087,0.044122499999999995,0.07298099999999999,0.0363951,52.740458999999994,0.164565,0.4651240000000001,-3.3629420000000003,0.063085,0.10434600000000001,0.05203660000000001,75.406694,0.23529,24.314761,-0.4561175,-0.754443,-0.37623530000000005,-545.205877,-1.7011949999999998,0.00855625,0.0141525,0.007057750000000001,10.227447499999998,0.031912499999999996,0.023409,0.011673900000000001,16.916750999999998,0.05278499999999999,0.005821690000000001,8.4362621,0.0263235,12225.061488999998,38.14561499999999,0.11902499999999998
1185,1185,4,13,2020-02-14--2020-02-21,No Time To Die,4293009.0,Billie Eilish,47061119.0,"['electropop', 'pop']",2020-02-13,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21",75.0,0.38,0.219,-13.273,0.0358,0.917,0.0827,73.537,242265.0,0.0517,E,2020-02-14,2020-02-21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1444,0.08322,-5.04374,0.013604,0.34846,0.031425999999999996,27.944060000000004,0.019646,0.047961,-2.906787,0.0078402,0.200823,0.0181113,16.104603,0.0113223,176.172529,-0.47517339999999997,-12.171341,-1.0976770999999999,-976.0566010000001,-0.6862141,0.00128164,0.0328286,0.0029606599999999995,2.6326246,0.00185086,0.8408890000000001,0.0758359,67.433429,0.047408900000000004,0.00683929,6.0815099,0.00427559,5407.690369000001,3.8018629000000006,0.0026728900000000002
1186,1186,46,1,2020-05-01--2020-05-08,D4L,10537097.0,"Future, Drake, Young Thug",56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,63.0,0.718,0.706,-5.709,0.06,0.0128,0.352,170.004,189176.0,0.815,C#/Db,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.515524,0.5069079999999999,-4.099062,0.04307999999999999,0.0091904,0.25273599999999996,122.06287199999998,0.58517,0.49843599999999993,-4.0305539999999995,0.042359999999999995,0.0090368,0.24851199999999998,120.02282399999999,0.57539,32.592681,-0.34253999999999996,-0.07307519999999999,-2.009568,-970.5528359999998,-4.652835,0.0036,0.000768,0.021119999999999996,10.200239999999999,0.04889999999999999,0.00016384,0.0045056,2.1760512,0.010432,0.12390399999999999,59.841407999999994,0.28687999999999997,28901.360015999995,138.55326,0.664225
1187,1187,51,1,2020-05-01--2020-05-08,Time Flies,9904749.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,71.0,0.864,0.477,-5.786,0.224,0.201,0.182,86.46,192932.0,0.5,A#/Bb,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.7464959999999999,0.412128,-4.999104,0.193536,0.173664,0.157248,74.70143999999999,0.432,0.22752899999999998,-2.7599219999999995,0.106848,0.095877,0.08681399999999999,41.24142,0.2385,33.477796,-1.2960639999999999,-1.162986,-1.0530519999999999,-500.25755999999996,-2.893,0.050176000000000005,0.045024,0.040768,19.36704,0.112,0.040401000000000006,0.036582,17.37846,0.1005,0.033124,15.735719999999999,0.091,7475.331599999999,43.23,0.25
1188,1188,53,1,2020-05-01--2020-05-08,Desires (with Future),9628215.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,64.0,0.812,0.506,-7.706,0.116,0.281,0.325,145.074,237946.0,0.554,F,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.659344,0.410872,-6.257272,0.09419200000000001,0.22817200000000004,0.2639,117.80008800000002,0.4498480000000001,0.256036,-3.899236,0.058696000000000005,0.142186,0.16445,73.40744400000001,0.280324,59.382436000000006,-0.8938960000000001,-2.1653860000000003,-2.5044500000000003,-1117.9402440000001,-4.269124000000001,0.013456000000000001,0.03259600000000001,0.037700000000000004,16.828584000000003,0.06426400000000002,0.07896100000000002,0.09132500000000002,40.76579400000001,0.15567400000000003,0.10562500000000001,47.14905,0.18005000000000002,21046.465476000005,80.37099600000002,0.3069160000000001
1189,1189,55,1,2020-05-01--2020-05-08,Not You Too (feat. Chris Brown),9284383.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,64.0,0.458,0.452,-9.299,0.047,0.342,0.0703,86.318,269680.0,0.316,A,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.209764,0.207016,-4.258942,0.021526,0.15663600000000003,0.0321974,39.533644,0.144728,0.204304,-4.203148,0.021244,0.15458400000000003,0.0317756,39.015736,0.14283200000000001,86.47140099999999,-0.43705299999999997,-3.1802580000000003,-0.6537197,-802.671082,-2.938484,0.002209,0.016074,0.0033041,4.056946,0.014852,0.11696400000000001,0.0240426,29.520756000000002,0.10807200000000002,0.0049420900000000005,6.0681554,0.0222148,7450.797124,27.276488,0.099856
1190,1190,67,1,2020-05-01--2020-05-08,Landed,8355036.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,60.0,0.881,0.636,-4.629,0.287,0.00606,0.111,163.949,152195.0,0.715,G,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.776161,0.560316,-4.078149,0.252847,0.00533886,0.097791,144.43906900000002,0.629915,0.404496,-2.944044,0.182532,0.00385416,0.070596,104.27156400000001,0.45474,21.427640999999994,-1.3285229999999997,-0.02805174,-0.5138189999999999,-758.9199209999999,-3.3097349999999994,0.08236899999999998,0.0017392199999999999,0.031856999999999996,47.053363,0.20520499999999997,3.67236e-05,0.0006726600000000001,0.9935309400000001,0.0043329,0.012321,18.198339,0.07936499999999999,26879.274601000005,117.223535,0.5112249999999999
1191,1191,68,1,2020-05-01--2020-05-08,When To Say When,8304928.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,60.0,0.41,0.82,-6.808,0.533,0.252,0.538,170.718,223124.0,0.526,C#/Db,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.16809999999999997,0.33619999999999994,-2.79128,0.21853,0.10332,0.22058,69.99437999999999,0.21566,0.6723999999999999,-5.58256,0.43706,0.20664,0.44116,139.98875999999998,0.43132,46.348864,-3.628664,-1.715616,-3.662704,-1162.248144,-3.581008,0.28408900000000004,0.13431600000000002,0.286754,90.992694,0.28035800000000005,0.063504,0.135576,43.020936,0.132552,0.28944400000000003,91.846284,0.282988,29144.635523999998,89.797668,0.27667600000000003
1192,1192,70,1,2020-05-01--2020-05-08,Deep Pockets,8285754.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,58.0,0.473,0.824,-3.68,0.163,0.482,0.605,77.888,222929.0,0.374,G,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.22372899999999998,0.38975199999999993,-1.74064,0.077099,0.227986,0.286165,36.841024,0.176902,0.6789759999999999,-3.03232,0.134312,0.39716799999999997,0.49851999999999996,64.179712,0.308176,13.5424,-0.59984,-1.77376,-2.2264,-286.62784000000005,-1.37632,0.026569000000000002,0.078566,0.098615,12.695744000000001,0.060962,0.23232399999999997,0.29161,37.542016000000004,0.18026799999999998,0.366025,47.122240000000005,0.22627,6066.540544,29.130112,0.139876
1193,1193,73,1,2020-05-01--2020-05-08,War,7821869.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,64.0,0.749,0.792,-4.151,0.0826,0.292,0.109,144.064,180000.0,0.239,A#/Bb,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.561001,0.5932080000000001,-3.109099,0.0618674,0.21870799999999999,0.081641,107.903936,0.179011,0.627264,-3.287592,0.06541920000000001,0.231264,0.086328,114.098688,0.189288,17.230801,-0.3428726,-1.212092,-0.452459,-598.0096639999999,-0.9920889999999999,0.0068227600000000015,0.0241192,0.0090034,11.8996864,0.0197414,0.08526399999999999,0.031827999999999995,42.06668799999999,0.06978799999999999,0.011881,15.702976,0.026050999999999998,20754.436095999998,34.431295999999996,0.057121
1194,1194,84,1,2020-05-01--2020-05-08,From Florida With Love,7216610.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,64.0,0.787,0.477,-7.837,0.199,0.768,0.104,80.506,234783.0,0.476,F#/Gb,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.6193690000000001,0.375399,-6.167719,0.156613,0.6044160000000001,0.081848,63.358222000000005,0.374612,0.22752899999999998,-3.7382489999999997,0.09492300000000001,0.366336,0.04960799999999999,38.401362,0.22705199999999998,61.418569,-1.559563,-6.018816,-0.8150479999999999,-630.925522,-3.730412,0.039601000000000004,0.15283200000000002,0.020696,16.020694000000002,0.094724,0.589824,0.079872,61.828608,0.365568,0.010816,8.372624,0.04950399999999999,6481.216036,38.320856,0.22657599999999997
1195,1195,89,1,2020-05-01--2020-05-08,Losses,6894756.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2020-05-01,2020-05-01--2020-05-08,57.0,0.551,0.57,-7.385,0.351,0.28,0.424,85.687,271184.0,0.505,C#/Db,2020-05-01,2020-05-08,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.30360100000000007,0.31407,-4.069135,0.19340100000000002,0.15428000000000003,0.23362400000000003,47.213537,0.27825500000000003,0.32489999999999997,-4.2094499999999995,0.20006999999999997,0.1596,0.24167999999999998,48.84159,0.28785,54.538225,-2.592135,-2.0678,-3.13124,-632.798495,-3.729425,0.12320099999999999,0.09828,0.14882399999999998,30.076136999999996,0.177255,0.07840000000000001,0.11872,23.99236,0.14140000000000003,0.179776,36.331288,0.21412,7342.261968999999,43.271935,0.255025
1196,1196,25,6,2020-03-27--2020-04-03,Turks (feat. Travis Scott),5594561.0,"NAV, Gunna",2613211.0,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",2020-03-27,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03",70.0,0.893,0.618,-4.425,0.112,0.0827,0.542,119.099,161377.0,0.389,G,2020-03-27,2020-04-03,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0.7974490000000001,0.551874,-3.9515249999999997,0.10001600000000001,0.0738511,0.48400600000000005,106.355407,0.347377,0.381924,-2.73465,0.069216,0.0511086,0.33495600000000003,73.603182,0.240402,19.580624999999998,-0.4956,-0.3659475,-2.39835,-527.013075,-1.721325,0.012544000000000001,0.0092624,0.06070400000000001,13.339088,0.043568,0.00683929,0.0448234,9.8494873,0.0321703,0.293764,64.551658,0.21083800000000003,14184.571801,46.329511000000004,0.151321
1197,1197,40,4,2020-04-10--2020-04-17,Boyfriend,5236730.0,Selena Gomez,28931149.0,"['dance pop', 'pop', 'post-teen pop']",2020-04-09,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17",62.0,0.811,0.512,-6.381,0.17,0.218,0.0768,92.046,161188.0,0.346,D,2020-04-10,2020-04-17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.6577210000000001,0.41523200000000005,-5.174991,0.13787000000000002,0.176798,0.0622848,74.64930600000001,0.280606,0.262144,-3.267072,0.08704,0.111616,0.0393216,47.127552,0.177152,40.717161000000004,-1.08477,-1.3910580000000001,-0.49006079999999996,-587.3455260000001,-2.207826,0.028900000000000006,0.03706,0.013056,15.647820000000003,0.05882,0.047524,0.016742399999999998,20.066028000000003,0.075428,0.005898239999999999,7.0691328,0.026572799999999997,8472.466116000001,31.847916,0.11971599999999999
1198,1198,29,15,2020-01-24--2020-01-31,What If I Told You That I Love You,5234645.0,Ali Gatie,1758300.0,"['canadian hip hop', 'pop']",2021-03-26,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31",69.0,0.596,0.366,-11.144,0.115,0.63,0.0554,84.394,193668.0,0.229,G,2020-01-24,2020-01-31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.355216,0.218136,-6.641824,0.06854,0.37548,0.033018399999999996,50.298824,0.136484,0.133956,-4.078704,0.04209,0.23058,0.0202764,30.888204,0.083814,124.188736,-1.28156,-7.02072,-0.6173776,-940.4867360000001,-2.5519760000000002,0.013225,0.07245,0.006371,9.70531,0.026335,0.39690000000000003,0.034901999999999996,53.168220000000005,0.14427,0.0030691599999999996,4.6754276,0.0126866,7122.3472360000005,19.326226000000002,0.052441
1199,1199,85,2,2020-04-24--2020-05-01,Emotions,4901960.0,Ufo361,1700759.0,"['german cloud rap', 'german hip hop']",2020-06-12,"2020-05-01--2020-05-08
2020-04-24--2020-05-01",65.0,0.788,0.491,-9.884,0.109,0.386,0.107,98.543,146028.0,0.271,G#/Ab,2020-04-24,2020-05-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.620944,0.38690800000000003,-7.788592,0.08589200000000001,0.304168,0.084316,77.65188400000001,0.21354800000000002,0.241081,-4.853044,0.053519,0.189526,0.052537,48.384613,0.133061,97.69345600000001,-1.077356,-3.815224,-1.057588,-973.9990120000001,-2.678564,0.011881,0.042074,0.011663,10.741187,0.029539000000000003,0.14899600000000002,0.041302,38.037598,0.104606,0.011448999999999999,10.544101000000001,0.028997000000000002,9710.722849000002,26.705153000000003,0.073441
1200,1200,32,5,2020-04-03--2020-04-10,FIND MY WAY,4753495.0,DaBaby,7601122.0,"['north carolina hip hop', 'rap']",2020-04-17,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",66.0,0.836,0.624,-6.75,0.184,0.187,0.138,103.0,139890.0,0.7,E,2020-04-03,2020-04-10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.698896,0.521664,-5.643,0.153824,0.156332,0.115368,86.10799999999999,0.5851999999999999,0.389376,-4.212,0.114816,0.116688,0.08611200000000001,64.272,0.43679999999999997,45.5625,-1.242,-1.26225,-0.9315000000000001,-695.25,-4.725,0.033856,0.034408,0.025392,18.951999999999998,0.1288,0.034969,0.025806000000000003,19.261,0.1309,0.019044000000000002,14.214,0.0966,10609.0,72.1,0.48999999999999994
1201,1201,37,13,2020-02-07--2020-02-14,Keii,4687605.0,Anuel AA,18306226.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",2020-02-07,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",67.0,0.708,0.797,-3.095,0.0391,0.4,0.096,88.015,210000.0,0.51,C,2020-02-07,2020-02-14,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.5012639999999999,0.564276,-2.19126,0.0276828,0.2832,0.067968,62.31462,0.36108,0.635209,-2.466715,0.031162700000000005,0.31880000000000003,0.07651200000000001,70.14795500000001,0.40647000000000005,9.579025000000001,-0.12101450000000001,-1.2380000000000002,-0.29712000000000005,-272.406425,-1.5784500000000001,0.0015288100000000002,0.01564,0.0037536,3.4413865,0.019941,0.16000000000000003,0.038400000000000004,35.206,0.20400000000000001,0.009216,8.449440000000001,0.048960000000000004,7746.640225,44.88765,0.2601
1202,1202,130,11,2019-12-27--2020-01-03,God's Plan,4565400.0,Drake,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2018-06-29,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",82.0,0.754,0.449,-9.211,0.109,0.0332,0.552,77.169,198973.0,0.357,G,2019-12-27,2020-01-03,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0.568516,0.338546,-6.945094,0.082186,0.0250328,0.416208,58.185426,0.269178,0.201601,-4.135739,0.048941,0.014906800000000001,0.247848,34.648881,0.160293,84.842521,-1.003999,-0.3058052,-5.084472000000001,-710.803659,-3.2883269999999998,0.011881,0.0036188,0.060168000000000006,8.411420999999999,0.038912999999999996,0.00110224,0.018326400000000003,2.5620108,0.011852399999999999,0.30470400000000003,42.597288,0.19706400000000002,5955.054561,27.549332999999997,0.12744899999999998
1203,1203,103,4,2020-04-17--2020-04-24,Por Primera Vez,4478685.0,"Camilo, Evaluna Montaner",10580764.0,"['colombian pop', 'reggaeton colombiano']",2020-03-09,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17",70.0,0.716,0.588,-3.952,0.116,0.152,0.0847,165.896,183547.0,0.707,C#/Db,2020-04-17,2020-04-24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.512656,0.42100799999999994,-2.8296319999999997,0.083056,0.108832,0.060645199999999996,118.78153599999999,0.506212,0.34574399999999994,-2.323776,0.068208,0.089376,0.049803599999999996,97.54684799999998,0.415716,15.618304,-0.458432,-0.600704,-0.3347344,-655.6209919999999,-2.7940639999999997,0.013456000000000001,0.017632000000000002,0.009825200000000001,19.243935999999998,0.082012,0.023104,0.0128744,25.216191999999996,0.10746399999999999,0.007174089999999999,14.051391199999998,0.059882899999999996,27521.482815999996,117.28847199999998,0.49984899999999993
